xx,yy,time
609.667,324.417,68
572.25,325.917,68
599.786,326,68
42.115,326.885,68
274.286,327.429,68
432.912,327.618,68
451.5,326.875,68
537.9,327.1,68
5.441,328.735,68
112.5,328.071,68
139.25,328.125,68
244.643,328.571,68
264.654,328.038,68
426.1,329.2,68
473,327.5,68
499.633,328.033,68
590.115,327.885,68
121.9,329.1,68
235.618,328.912,68
14.95,330.95,68
33.083,330.417,68
216.929,330.5,68
253.767,330.3,68
485.429,330.643,68
521.286,330.286,68
566.1,329.3,68
581,329.786,68
624.5,330.233,68
636.038,329.654,68
185.786,331,68
226.571,330.857,68
441.75,330.875,68
467.714,330.929,68
130.786,332,68
509.167,331.722,68
550.333,332.083,68
559.885,331.885,68
615.214,332,68
148.654,333.731,68
458.625,333.375,68
477.115,333.115,68
606.125,333.5,68
24.944,333.944,68
421.312,334.188,68
435.591,333.864,68
492.5,334.5,68
530.9,333.9,68
103,335,68
205.567,334.767,68
280.033,335.633,68
449.9,335.633,68
569.367,334.967,68
596.423,334.808,68
40.318,336.318,68
193.885,335.885,68
260.5,336.5,68
270.115,335.885,68
541.633,336.033,68
140.033,337.633,68
166.5,337.667,68
242.324,337.676,68
429.971,337.5,68
501.5,336.929,68
587.367,336.967,68
630.885,337.115,68
7.75,337.938,68
32.833,338.033,68
122.357,338.571,68
233,338,68
251.367,338.033,68
516,337.786,68
578.071,338.5,68
214.029,339.147,68
223.214,339,68
621,339.214,68
17.233,340.7,68
157.286,340.571,68
183.367,340.167,68
413.567,340.233,68
439,340,68
464.833,340.233,68
131.562,341.188,68
483.286,341.071,68
524.808,340.962,68
552.714,341.071,68
561.9,340.9,68
611.885,340.731,68
207.5,341,68
509.5,342.125,68
535,342.214,68
602.346,342.038,68
26.417,343.083,68
147.367,342.967,68
201,343,68
456,342.786,68
474.083,342.417,68
1.864,345,68
98,343.786,68
174.115,343.885,68
266.071,344.5,68
275.633,344.033,68
388.192,344.423,68
492.115,343.885,68
570.75,344.167,68
592.9,344.1,68
636.333,344.5,68
35.5,344.5,68
123.773,345.045,68
191.115,345.115,68
237.938,345.75,68
247.577,345.5,68
257,345,68
447,345.214,68
544.714,345.071,68
116.633,346.033,68
229,346.214,68
500.885,346.115,68
584,345.786,68
627.5,346.071,68
10.5,347,68
138.885,346.885,68
164.885,346.885,68
209.25,347.75,68
218.967,347.367,68
399.5,346.875,68
516.2,348.2,68
577,348.167,68
617.633,348.033,68
20.071,349.5,68
154.192,349.423,68
392.591,349.136,68
528.967,349.367,68
608.033,349.633,68
127.5,350,68
183.5,350,68
290.389,350.167,68
411.885,350.115,68
439.167,350.233,68
485.962,350.423,68
562.633,350.033,68
198.033,351.633,68
420.967,351.367,68
476.5,351,68
538.167,351.367,68
599,351.214,68
100.967,352.633,68
280.833,352.25,68
455.367,352.033,68
508.682,352.045,68
91.667,352.417,68
110.367,352.967,68
145.618,352.912,68
172.967,353.367,68
252.967,353.367,68
262.115,352.885,68
386.18,354.14,68
430,353,68
494.864,352.955,68
571.265,353.324,68
3.9,353.9,68
38,353.5,68
224.676,354.676,68
234,354.214,68
243.367,354.033,68
376.409,353.864,68
547.5,353.5,68
580.682,354.318,68
590.115,354.115,68
633.357,353.571,68
119.571,354.643,68
161.5,355.5,68
214.967,355.633,68
395.912,355.382,68
446.767,355.433,68
522.033,355.633,68
623.714,354.857,68
13.1,355.9,68
136.167,355.833,68
189.633,356.033,68
205.688,356.688,68
46.967,357.367,68
405.115,356.885,68
556.269,357.115,68
614.967,357.367,68
152.5,358.5,68
439.346,358.038,68
531.5,358.125,68
22.286,358.857,68
66.929,359.5,68
113.833,358.667,68
127.688,359.125,68
180.125,359.25,68
414.885,359.115,68
276.5,360.5,68
286.346,360.038,68
424.071,360.5,68
478.5,360.333,68
502,359.5,68
514,359.786,68
540.25,359.917,68
565.115,360.269,68
629.5,359.5,68
31.885,361.115,68
78.5,360.667,68
168.767,361.567,68
197.5,361,68
258.033,361.633,68
267.167,361.167,68
461.1,361.8,68
487.833,360.611,68
596.864,360.955,68
55.731,361.808,68
89.885,361.885,68
99.5,362,68
108.833,362.233,68
143.618,361.912,68
230.033,362.367,68
239.25,362.125,68
248.731,361.885,68
370.25,362.167,68
433.633,362.033,68
575,362.214,68
220.633,362.967,68
380.5,362.667,68
389.833,362.767,68
452.033,363.633,68
585.5,363.5,68
40.714,364.143,68
117.9,363.9,68
204.3,362.9,68
211.1,364.1,68
399.382,364.088,68
442.786,364,68
524.5,364.767,68
549.5,363.5,68
624.5,364.333,68
134.735,365.206,68
159.5,364.5,68
187.559,365.147,68
408.265,365.559,68
495.714,366.143,68
557.885,366.115,68
633.864,365.409,68
176.033,367.367,68
507.5,366.875,68
534.088,367.382,68
615.346,366.731,68
25,367.786,68
62.1,368,68
72,367.786,68
125.833,368.233,68
150.9,368.1,68
203.125,368.812,68
418,367.786,68
49.7,368.1,68
55.5,368.786,68
83.367,368.967,68
262.967,369.367,68
272.115,368.885,68
281.5,368.5,68
428,369.5,68
478.786,368.5,68
516.833,368.611,68
567.773,369.318,68
2.269,370.346,68
94.375,370.188,68
103.9,370.1,68
235.214,370.571,68
244.5,370.071,68
253.75,369.938,68
34,370.786,68
113.062,371.75,68
142.125,371.25,68
166.625,370.625,68
216.735,371.5,68
225.9,370.9,68
374.714,370.857,68
384.167,371.367,68
393.324,371.265,68
464.562,371.25,68
542.75,371.083,68
594.3,370.5,68
445.885,371.885,68
455.633,372.033,68
402.633,372.967,68
501.423,373.038,68
551.654,372.962,68
627.682,373.227,68
132.571,373.786,68
365.786,374,68
411.794,374.735,68
527.591,373.864,68
18.5,374.5,68
157.864,374.409,68
188.577,375.038,68
472.321,376.5,68
511.875,375.688,68
636.731,374.654,68
9.233,376.433,68
53.786,376,68
76.857,375.786,68
121.5,375.5,68
198.071,376.5,68
208.633,376.033,68
421.567,376.233,68
560.731,375.885,68
26.714,377.071,68
88,376.944,68
148.967,377.367,68
174.167,376.75,68
258.875,377.75,68
268.071,377.5,68
277.214,377,68
535.75,376.875,68
65,377.75,68
214.9,377.7,68
240.192,378.577,68
249.633,378.033,68
357.214,378.143,68
371.5,378,68
430.929,378.5,68
482.833,377.5,68
1.2,379.4,68
221.688,378.812,68
231,378.786,68
377.938,379.75,68
35.5,380.125,68
108.423,379.962,68
139,380,68
165.038,380.577,68
387.167,380.233,68
396.367,380.033,68
460.583,379.917,68
544.962,379.654,68
520,380.3,68
623.083,381.25,68
128.885,382.115,68
405.9,381.9,68
505.1,382.1,68
554.071,382.5,68
16.269,382.885,68
213.346,383.731,68
366.885,383.115,68
415,383.5,68
529,383.214,68
633,382.7,68
155.633,384.033,68
203.786,384,68
52.1,385.1,68
76.885,385.115,68
188.767,385.167,68
272.929,385.5,68
282.577,385.038,68
349.25,385.083,68
424.192,385.577,68
468.367,384.967,68
478.071,385.5,68
487,385.5,68
7.5,386,68
25,386.214,68
42.633,386.033,68
67.5,385.5,68
146.5,386.333,68
245.143,386.357,68
253.875,385.875,68
264.625,385.375,68
513.367,386.167,68
537.885,386.115,68
100.5,387,68
226.5,387.5,68
236,386.786,68
399.853,386.971,68
434.125,387.5,68
462.333,386.333,68
358.5,387.7,68
374.192,388.577,68
455.786,388,68
34.071,389.5,68
136.214,389.286,68
384.038,388.654,68
445.885,388.731,68
522.033,389.633,68
547.605,389.658,68
109.786,389.857,68
162.885,390.115,68
196.9,389.9,68
393,390,68
626.682,390.318,68
634,389.5,68
80.367,390.967,68
126.115,391.115,68
208.833,391.633,68
409.269,390.731,68
505.25,391.167,68
17.367,392.167,68
218,392,68
531.115,392.269,68
153.885,393.346,68
278.167,393.367,68
288.038,393.115,68
366.214,393,68
418,393,68
463.5,392.875,68
472.967,393.367,68
47.382,394.088,68
93.571,393.643,68
240.812,394.625,68
250.143,394.286,68
268.682,393.773,68
379,393.5,68
401.147,394.5,68
427.875,394.375,68
482.214,394,68
492.045,393.682,68
556.167,394.25,68
6.125,395.5,68
26.577,395.577,68
144.929,396.679,68
231.367,394.967,68
259.5,394.5,68
297.583,394.833,68
349,395,68
388.5,394.5,68
514.357,395.429,68
224.115,396.115,68
539.633,396.033,68
358.033,397.633,68
633.864,396.409,68
20.357,398.071,68
70.115,397.885,68
192.5,398.5,68
373.885,397.885,68
383.136,398.318,68
443.5,398.125,68
507.429,397.786,68
565.5,397.7,68
393.115,399.115,68
467.786,398.857,68
499.583,399.25,68
523.682,398.682,68
161.633,400.033,68
409.786,400,68
548.286,399.929,68
14.885,401.115,68
41,401.125,68
59.3,400.5,68
218,401,68
273.688,401.188,68
283.45,401.6,68
352.4,401.1,68
434.875,401.75,68
245.731,402.269,68
255.269,402.423,68
264.5,402.071,68
474.885,402.115,68
490.833,402.233,68
532.5,401.786,68
152.967,403.367,68
227.214,403,68
236.5,403.147,68
293,403.214,68
366.115,402.885,68
378.611,402.833,68
451.214,403,68
23.633,404.033,68
50,403.786,68
401.633,404.033,68
516.643,404.571,68
557.136,403.591,68
639,403.5,68
6.269,405.115,68
32.688,405.562,68
507.269,404.731,68
629.9,405.1,68
76,406.214,68
348.367,406.033,68
417.5,406.125,68
426.731,405.885,68
466.577,406.192,68
541.1,406.1,68
66.5,406.667,68
338.033,407.367,68
357.633,406.833,68
442.967,407.367,68
482.643,407.429,68
181.083,408.417,68
191.9,407.9,68
201.214,408,68
211.633,408.033,68
383.375,407.375,68
498.5,408.071,68
525.773,407.773,68
375,409,68
393.833,408.389,68
15.917,410.25,68
57,410,68
145,409.786,68
221.367,409.967,68
232.5,410.25,68
260.357,410.429,68
269.75,409.938,68
279.167,410.167,68
300.115,409.885,68
328.857,409.786,68
408.857,409.786,68
457.786,410,68
549.9,409.9,68
43.367,410.967,68
241.367,410.967,68
250.5,410.5,68
288.875,411.75,68
320,411.5,68
434.286,411.286,68
310.5,412.333,68
351.364,412.909,68
366,412,68
474,411.786,68
490.038,412.346,68
533.9,411.9,68
543.045,412.136,68
24.833,413.633,68
164.333,413.417,68
514.967,413.367,68
154.833,413.75,68
344.071,414.5,68
400.633,414.033,68
441.3,412.9,68
449.167,414.233,68
558,413.5,68
7.192,414.962,68
34.167,414.767,68
186.875,415.75,68
196.567,415.767,68
206.033,415.633,68
416.033,415.633,68
425.367,414.967,68
505.357,414.857,68
64.318,416.318,68
303.3,415.3,68
357.367,416.167,68
465.346,416.038,68
552.1,415.7,68
50.885,417.115,68
57.5,416.333,68
214.625,416.625,68
335,417,68
382.333,417,68
481.633,416.967,68
496.5,417.346,68
567.625,416.625,68
236.167,418.417,68
264.75,418.167,68
274,418,68
295.75,419.25,68
373.633,418.033,68
392.115,417.885,68
538.833,417.75,68
546,418.214,68
28.5,418.5,68
159.9,418.5,68
246.214,419,68
255.633,418.833,68
283.214,419,68
325.5,418.875,68
441.367,418.967,68
456.929,419.5,68
41.875,420.625,68
146.731,419.885,68
306.071,420.5,68
316,419.786,68
408,419.786,68
350.033,421.633,68
364.833,421.25,68
473.115,421.115,68
531.75,420.875,68
96.389,422.167,68
165.125,422.625,68
414.5,421.786,68
431.633,422.033,68
554.583,421.917,68
23.567,422.9,68
57.917,423.25,68
155.5,423.1,68
182.033,423.633,68
399,423.5,68
420.962,423.346,68
489.214,423,68
515.367,422.967,68
33.1,424.1,68
191.9,423.9,68
201.786,424,68
340.9,423.9,68
211.1,425.1,68
448.864,424.955,68
464.192,425.423,68
539.6,425.5,68
563.5,424.808,68
231.115,426.269,68
269.5,426.125,68
289.1,426.567,68
332.038,425.654,68
380.367,426.033,68
389.625,426.625,68
406.333,425.833,68
637.654,425.731,68
49.083,426.75,68
138.417,427.083,68
241,427,68
250.967,427.367,68
260.143,427.071,68
357.833,427.7,68
480.4,426.8,68
524,426.786,68
278.409,427.864,68
295.375,427.375,68
311.962,428.423,68
321.75,428.083,68
371.786,428,68
412.25,427.917,68
438.682,428.318,68
301.5,428.875,68
548.5,428.929,68
571.917,429.25,68
39.885,430.115,68
148,429.786,68
427.083,430.417,68
175.75,430.875,68
186.875,431.75,68
196.875,431.75,68
349.214,431,68
472,430.833,68
532.346,430.962,68
156.773,432.591,68
166.214,431.929,68
404,431.786,68
515.885,432.115,68
557.346,432.038,68
31,433.214,68
56.167,433,68
65.864,432.409,68
206,432.786,68
340,433,68
489.5,432.5,68
580.8,432.8,68
214.955,434.5,68
294.192,434.423,68
395.125,434.375,68
540.967,434.633,68
93,434.7,68
225.5,434.5,68
234.115,434.885,68
245.633,434.967,68
284.577,435.038,68
331.227,435.318,68
363.864,434.409,68
385.367,434.967,68
445.885,434.731,68
47.269,436.423,68
125.864,435.591,68
259.233,436.433,68
300.9,435.3,68
307.367,436.5,68
375.885,435.885,68
463.136,435.5,68
525,436.214,68
565.917,436.25,68
316.417,436.833,68
420.038,436.654,68
500.9,436.3,68
355.618,437.794,68
410.75,438.167,68
433.5,438.071,68
549.633,438.033,68
171.794,439.735,68
181.115,438.885,68
191.5,439.5,68
322.864,438.955,68
346.5,439.853,68
369.5,438,68
38,439.786,68
162.143,440.714,68
533.731,440.269,68
200.955,441.136,68
210.033,441.633,68
402.4,440.8,68
575,440.7,68
219.433,442.233,68
299.9,441.9,68
337.25,442.125,68
390.227,442.409,68
558.115,441.885,68
29.115,442.885,68
54.25,442.833,68
153.083,442.75,68
228.885,443.115,68
290.233,443.167,68
381,443.722,68
328,444,68
362.071,444.5,68
371.731,444.269,68
542,444,68
45,446.214,68
185.667,446.778,68
318.786,446,68
416.5,446,68
525.654,445.962,68
566.962,445.654,68
176.688,447.688,68
352.885,446.885,68
167.5,448.125,68
195,448,68
295.5,447,68
309.577,448.269,68
407.786,448,68
550.962,447.654,68
35.962,449.423,68
204.714,449.071,68
235.786,449,68
343.5,448.875,68
213.9,449.9,68
334.033,450.633,68
387.5,450.389,68
397.3,449.6,68
534.318,449.773,68
577.083,450.417,68
158.286,450.857,68
223.367,450.967,68
300.731,451.269,68
586.682,451.409,68
10.167,453.111,68
245.5,451.5,68
377.5,452.5,68
559.6,451.7,68
26.833,452.75,68
291.7,452.5,68
325.1,452.9,68
358.875,453.75,68
368.1,452.9,68
543,453.214,68
148.962,453.654,68
42.767,455.833,68
189.125,455.312,68
316.033,455.367,68
568.885,455.115,68
198.7,456.7,68
349.618,455.853,68
403.115,456.269,68
413.227,455.591,68
526.5,455.7,68
581.955,456.318,68
175.75,456.875,68
208.125,457.5,68
340.441,457.324,68
166.286,457.929,68
217.833,457.722,68
306.9,457.9,68
393.346,458.038,68
551.3,457.4,68
594.318,457.682,68
33.786,459,68
331.342,459.658,68
384.033,459.633,68
157.125,460.625,68
297.786,460,68
536,460,68
364.912,461.618,68
374.033,461.633,68
560.167,461.25,68
577.333,460.583,68
24,461.786,68
50,462,68
322.214,462,68
355.5,462.875,68
586.318,462.682,68
182,464,68
346.7,464.7,68
408.885,464.115,68
40.192,465.423,68
171.938,465.75,68
203.3,465,68
313.286,464.857,68
399.367,464.967,68
568.8,464.8,68
15.633,466.033,68
337.794,466.088,68
304.269,467.115,68
390.115,466.885,68
31,468,68
222.333,467.167,68
329.071,468.714,68
381.409,468.136,68
6.682,469.227,68
162.833,468.75,68
426.611,468.833,68
284,469.786,68
361.115,470.269,68
369.278,469.833,68
47.9,470.9,68
153.962,471.423,68
320,471.5,68
633.115,471.115,68
22.857,471.786,68
178.033,472.633,68
196.5,472.333,68
343.115,472.269,68
574.409,471.864,68
187.5,472.875,68
206.143,473.714,68
351.553,473.132,68
38.667,474.5,68
310.885,474.115,68
396.654,474.038,68
14.038,475.346,68
169.367,474.967,68
216,474.786,68
336.346,474.962,68
386.875,474.875,68
582.682,476.045,68
55.5,476.5,68
301.857,477.571,68
376.333,476.667,68
30,478,68
160.143,478.214,68
182.3,477.1,68
327.9,477.9,68
566.591,478.136,68
358.944,478.833,68
46.3,478.9,68
187.5,479,68
318.7,479.1,68
344,479,68
367.5,479,68
403.786,478.929,68
107.278,2,69
331.7,0.9,69
362.864,1.591,69
432.045,2.136,69
632.214,0.929,69
117.618,3.088,69
127.367,4.033,69
326.5,4.333,69
353.885,3.885,69
389.167,4.233,69
136.7,5.233,69
379.088,5.618,69
399.409,5.591,69
420.591,5.136,69
443.136,4.591,69
146,6,69
409.786,6,69
370.125,7.25,69
27.5,7.5,69
316.5,9.7,69
360.625,10.188,69
392.333,9.667,69
631.423,9.962,69
14.929,10.357,69
112,11,69
333.654,10.962,69
121.885,11.885,69
350.808,12.577,69
131.346,12.962,69
385.786,13,69
140.885,14.115,69
150.955,14.864,69
394.967,15.367,69
324.038,15.654,69
342,15.786,69
638.409,15.864,69
366.611,16.833,69
625.115,17.115,69
556.5,17.5,69
26.611,19.167,69
358.857,19.286,69
332.5,20.333,69
15.125,20.75,69
565.864,20.409,69
135.773,22.318,69
349.786,22,69
384,22,69
145.773,22.682,69
156.583,23.333,69
374.9,23.9,69
537.773,23.773,69
618.667,24.5,69
340.929,25.5,69
393.115,25.115,69
168.318,26.318,69
365.786,26,69
597.885,25.885,69
609,26.167,69
35.3,27.4,69
356.5,28.5,69
556.885,28.423,69
577.583,28.167,69
587.885,27.885,69
24.682,29.773,69
140.318,30.682,69
150.75,31.083,69
548.731,31.269,69
347.786,32,69
382.409,31.864,69
30.722,32.944,69
160.75,33.083,69
373,33.214,69
603.885,33.885,69
615.083,33.667,69
49,35,69
337.367,34.967,69
363.633,34.967,69
593.929,35.714,69
37,37,69
573.577,37.038,69
584.167,36.75,69
174.038,37.654,69
354.75,38.167,69
563.654,38.038,69
18.318,40.318,69
28,39.786,69
65.917,39.75,69
633.5,40.071,69
155,41,69
345.773,41.227,69
609.367,40.967,69
56,42,69
164.955,42.5,69
371.833,42.767,69
600.038,43.346,69
46.5,44.333,69
362,44.786,69
626.033,45.633,69
37.417,46.333,69
569.227,46.409,69
579,46,69
589.591,46.409,69
27.458,48.208,69
352.929,47.5,69
616.071,47.5,69
173.333,49,69
62.409,49.864,69
158.955,50.5,69
166.167,49.75,69
343.269,50.423,69
606.75,50.167,69
18.3,50.5,69
52.967,51.367,69
369,51.786,69
632.389,52.167,69
184.318,52.682,69
597.367,52.967,69
44,53.786,69
359.885,54.115,69
583.033,55.367,69
622.318,54.682,69
34.731,55.885,69
554.25,55.917,69
573,56,69
166.318,57.227,69
350.667,56.917,69
613.214,57,69
25.286,57.714,69
15.6,59.7,69
176.5,60.333,69
341.115,60.115,69
604,59.786,69
5.5,60.5,69
49.917,60.583,69
366.864,61.045,69
628.955,61.136,69
40.967,63.367,69
186.318,62.682,69
595.286,62.857,69
357.633,64.033,69
619.9,63.9,69
31.633,64.967,69
568.167,64.75,69
348.423,66.192,69
610.962,66.346,69
22.3,66.5,69
55.885,67.885,69
636.136,68.045,69
12.167,68.75,69
328.192,69.423,69
338.808,69.577,69
602.033,69.367,69
47.1,70.5,69
626.929,70.5,69
37.885,72.115,69
592.654,72.038,69
617.633,72.967,69
28.654,74.038,69
355.5,73.938,69
19.115,75.115,69
62.833,74.75,69
199,75,69
346,75.5,69
608.714,75.643,69
183.5,75.5,69
53.5,77.346,69
340.2,77.8,69
437.833,76.389,69
633.885,77.115,69
334,77.786,69
599.367,78.967,69
624.767,79.567,69
44.286,79.929,69
35.357,81.357,69
69.423,81.038,69
615.5,82.071,69
78.667,82.333,69
352.214,83,69
361.808,83.115,69
23.3,83.4,69
60.038,84.346,69
342.654,84.423,69
606.731,84.654,69
371.654,84.962,69
51.143,86.786,69
631.367,86.167,69
323.5,86.929,69
333.214,87,69
313.667,87.917,69
594.5,88.3,69
41.5,88.929,69
622.115,88.885,69
613.233,91.233,69
26.182,92.773,69
78.583,91.917,69
347.786,92,69
357.5,92.071,69
586.115,91.885,69
366.967,93.367,69
56.786,94,69
604,93.786,69
638,93.5,69
34.967,95.367,69
68.056,94.167,69
338.7,95.233,69
377,95,69
629,95.214,69
328.214,96,69
319,97,69
577.786,96.857,69
595.286,97.071,69
45.5,97.938,69
86.409,97.864,69
345.167,97.833,69
619.9,97.9,69
18.5,99.167,69
611.167,99.833,69
76.318,100.682,69
351.688,100.812,69
361.214,101,69
587.071,101.286,69
371.269,102.423,69
480.962,102.346,69
635.885,102.115,69
28.167,102.583,69
55.286,103.071,69
342.912,103.618,69
37.643,103.429,69
65.643,103.214,69
333.147,104.029,69
600.885,104.115,69
626.611,103.833,69
324.265,105.147,69
380.75,105.083,69
490,105.786,69
47.286,107.071,69
579.367,106.967,69
60.071,107.786,69
83.5,107.5,69
586.5,107.9,69
592.929,108.5,69
618,107.786,69
73.357,108.786,69
355.5,109,69
364.967,109.367,69
473.367,108.967,69
463.885,110.115,69
19.7,110.5,69
38.115,111.115,69
632.967,111.367,69
55.038,112.577,69
337.1,112.567,69
346.75,111.938,69
373.885,112.115,69
317.5,112.929,69
506,113,69
600.767,113.833,69
63.643,113.214,69
327.269,114.423,69
483.818,114.455,69
496,113.786,69
585.5,114.071,69
614.808,114.577,69
29.5,114.5,69
383.917,114.583,69
624.227,114.5,69
352.1,115.3,69
638.7,116.2,69
46.115,116.885,69
333.357,117.786,69
357.5,118.125,69
473.5,118.125,69
608.711,118.395,69
464.143,119.643,69
578.071,119.5,69
593.147,119.441,69
339.269,119.654,69
366.654,120.423,69
632.643,120.071,69
37.115,121.115,69
348.833,121.633,69
617.786,121,69
54.318,122.318,69
320.136,122.045,69
376.115,121.885,69
454.115,121.885,69
490.864,121.409,69
501,121.786,69
551.5,123.3,69
330.571,123.929,69
480.929,124.5,69
569.5,124,69
585.346,124.423,69
601.5,124,69
354.5,124.5,69
443.75,124.833,69
335.667,127.167,69
45.5,126.5,69
311.864,126.409,69
470.625,127.125,69
527.136,126.591,69
341.786,128,69
360,127.786,69
433.75,128.167,69
461.071,128.714,69
560.25,127.833,69
609.786,128,69
577.233,129.433,69
593.633,128.967,69
541.167,130.417,69
634,130,69
350.967,131.367,69
451,131,69
497.75,131.083,69
507.7,130.5,69
54.2,132.2,69
324,131.786,69
408.038,131.654,69
424.833,132.417,69
486.875,132.125,69
618.667,131.833,69
477.333,133.778,69
551.773,133.227,69
601.688,133.125,69
441.571,134.357,69
568.962,133.885,69
585.633,134.033,69
333.5,134.5,69
219.786,136,69
467.5,136.071,69
626.654,136.038,69
416.214,137,69
458.033,137.633,69
532.8,136.8,69
560.071,137.5,69
610.125,137.25,69
45.7,137.4,69
205.143,137.714,69
344.423,138.192,69
432.633,138.033,69
593.786,138.429,69
338.1,138.7,69
357.367,138.967,69
635.115,139.115,69
449.25,140.125,69
491.885,139.885,69
407.5,141,69
482.033,141.633,69
618.833,141.633,69
424.071,142.5,69
213.367,142.967,69
472.967,143.367,69
551.136,142.591,69
568.4,142.8,69
602.038,142.654,69
440.633,144.033,69
585.9,143.9,69
207.25,145,69
337.083,145.25,69
463,144.7,69
627.65,145.95,69
38.885,146.115,69
200.962,146.808,69
415.269,146.423,69
455.333,146.083,69
610.357,146.571,69
191.136,146.591,69
498.417,147.083,69
559.75,146.833,69
48.955,147.864,69
432,147.786,69
594.038,148.346,69
230.269,149.731,69
448.125,149.5,69
488.714,149.071,69
577.333,148.583,69
637.357,149,69
219.5,150.929,69
479.286,150.857,69
618.808,150.962,69
196.5,151.214,69
210,151.786,69
423.147,152.029,69
462.929,151.786,69
469.786,152,69
568.214,152,69
602.9,151.9,69
456.033,153.633,69
624.5,152.7,69
439.618,153.912,69
584.857,153.786,69
247.115,155.115,69
413,155.5,69
590.143,156.071,69
43.115,156.115,69
192.115,156.115,69
201.633,156.033,69
611.1,156.1,69
172.857,157.286,69
182.654,156.731,69
431.25,158.5,69
493.5,156.929,69
559.167,156.833,69
575.929,157.571,69
52.962,157.654,69
225.786,158,69
236.5,158.071,69
484.278,158.833,69
596.115,157.885,69
448,158.786,69
463.889,159.889,69
216,159.786,69
474.75,160.125,69
621.9,159.9,69
355.786,161,69
420.269,161.115,69
638.2,160.7,69
207.125,163.688,69
439.071,163.286,69
583.714,162.714,69
604.955,162.864,69
36.136,164.045,69
188.033,164.633,69
564.5,164.25,69
139.654,164.962,69
178.433,165.233,69
197.658,165.342,69
265.833,164.611,69
340.971,165.853,69
455.618,164.912,69
614,164.5,69
629.5,165.6,69
46.962,165.654,69
159.643,166.167,69
169.214,166.143,69
231.367,166.033,69
242.423,165.962,69
411.885,165.885,69
489.786,166,69
56.955,166.864,69
222.167,166.389,69
427.367,166.967,69
463.3,166.1,69
592,166.3,69
252,167.5,69
446.786,168,69
148.033,169.633,69
318.088,169.382,69
350.233,169.433,69
470.115,168.885,69
480.115,168.885,69
191.667,169.5,69
212.917,170.667,69
306.857,171.429,69
359.864,170.409,69
621.654,170.962,69
638.136,170.591,69
141.375,171.375,69
204.033,172.633,69
419.382,172.088,69
435.786,172,69
461.556,172.389,69
608.038,172.192,69
31.75,172.833,69
122.955,173.136,69
134.417,173.083,69
184.1,173.1,69
333.286,172.857,69
41.591,173.773,69
51.227,174.318,69
174.643,174.571,69
236,173.786,69
288,173.786,69
565.885,173.885,69
599.136,173.409,69
155.714,174.714,69
165.367,174.967,69
193.5,175.062,69
246,175.214,69
342.929,175.5,69
452.929,175.5,69
588.929,175.5,69
61.591,175.864,69
630,175.786,69
228,176.786,69
297.633,176.967,69
443.367,176.967,69
475.237,177.868,69
143.5,177.929,69
219.714,177.929,69
318.115,177.731,69
325.633,178.033,69
186.5,178.333,69
210.125,179.5,69
351.833,178.767,69
430.033,179.633,69
436.786,178.5,69
615.125,178.25,69
361.1,180.033,69
465.731,180.269,69
638.409,179.864,69
200.633,180.967,69
36.038,181.654,69
179.917,182.25,69
306.192,182.577,69
335.9,181.9,69
596,181.786,69
606.208,182.5,69
45.5,182.5,69
151.286,183.071,69
160.808,182.962,69
170.346,182.962,69
189.25,183.583,69
234.75,183.083,69
288.767,183.833,69
55,183.5,69
124,184,69
370.318,184.318,69
457.633,184.033,69
225.618,184.912,69
344.967,185.367,69
448.269,185.115,69
133.633,186.033,69
216.188,186.625,69
632.188,186.375,69
142.857,187.286,69
297.786,186.857,69
328.125,187.5,69
470.417,187.083,69
206.75,188.125,69
354,188,69
615.4,187.7,69
20,188.3,69
30.167,189.25,69
313.125,189.312,69
589.367,188.967,69
149.357,189.214,69
240.967,190.633,69
599.269,190.423,69
39.7,190.5,69
155.75,191.125,69
165.367,190.967,69
174.633,190.967,69
184,191,69
337.444,191.278,69
363.1,191.1,69
49.5,192.071,69
59.682,192.045,69
194.045,192.136,69
231.167,192.233,69
462,192,69
624.9,191.9,69
304.143,193.571,69
431.25,193.083,69
442.5,192.5,69
453,193.214,69
608.346,192.731,69
128.2,194.2,69
221.9,194.1,69
321.147,194.029,69
137.929,195.214,69
294.5,195.853,69
347.083,194.75,69
372.346,194.962,69
147.286,195.643,69
634,195.786,69
211.722,197,69
330.233,197.167,69
617.167,196.767,69
153.5,197.5,69
200.833,198.233,69
284.9,197.9,69
356,198,69
363.167,197.167,69
23.864,198.409,69
34.8,199.1,69
160.033,199.633,69
169.324,199.265,69
178.967,199.367,69
188.571,199.286,69
313.367,198.967,69
194.643,200.071,69
237.75,199.938,69
300.1,199.3,69
339.214,200.571,69
44.6,200.6,69
54.8,200.8,69
228.071,201.5,69
246.967,201.367,69
626.429,201.071,69
290.75,201.875,69
366.071,202.5,69
437.3,201.5,69
447.885,201.885,69
609.5,202.125,69
132.833,203.167,69
219.441,203.147,69
305.577,202.808,69
322.857,203.286,69
141.9,203.9,69
151.885,204.115,69
348.346,204.269,69
296.833,205.633,69
618.5,205.9,69
635.115,205.115,69
211.833,205.167,69
164.833,207.633,69
174.3,207.767,69
184.033,207.633,69
193.853,206.971,69
203.571,206.857,69
267,207,69
331.417,206.667,69
224.167,207.5,69
287.833,207.75,69
314.265,208.735,69
358,207.786,69
253.5,208.5,69
340.333,210.5,69
601.786,210,69
627.25,210.125,69
611,211.5,69
146.667,212.5,69
